191	423	139053
192	300	138754
193	18	138059
194	534	138051
195	318	137906
196	490	137847
197	482	137298
198	393	137269
199	438	136894
200	2	136701
201	315	136202
202	45	135471
203	32	135423
204	264	134763
205	434	134349
206	185	134110
207	248	133749
208	316	133504
209	337	132931
210	516	132840
211	354	132810
212	432	132095
213	249	131350
214	522	131303
215	252	130688
216	404	130183
217	345	130031
218	15	130003
219	48	129820
220	105	129721
221	235	129429
222	347	128827
223	31	128594
224	338	128233
225	26	127857
226	425	127290
227	377	127060
228	350	126898
229	152	126039
230	304	125917
231	412	125381
232	85	125344
233	221	125144
234	216	125128
235	488	125108
236	388	124775
237	78	124278
238	390	124188
239	327	123557
240	138	123503
241	329	123021
242	484	123012
243	156	122800
244	465	122701
245	294	122626
246	478	122372
247	36	122119
248	326	122066
249	194	121220
250	480	121026
251	225	120965
252	307	119759
253	46	119522
254	144	119125
255	174	119068
256	414	118741
257	437	118686
258	472	118586
259	14	118416
260	396	118414
261	191	118187
262	467	117632
263	258	117172
264	435	117145
265	518	117032
266	408	116570
267	155	115536
268	246	115478
269	383	115394
270	514	115042
271	250	115013
272	349	114237
273	240	113859
274	526	113432
275	112	113224
276	100	113005
277	205	112898
278	419	112785
279	313	112712
280	431	112617
281	203	112580
282	310	112572
283	504	112572
284	486	112191
285	115	111911
286	68	111845
287	16	111824
288	137	111675
289	477	111187
290	116	111127
291	131	111123
292	442	110717
293	359	110506
294	232	110406
295	95	110375
296	184	110308
297	265	110043
298	87	110019
299	503	109931
300	7	109533
301	227	108380
302	286	108363
303	361	108164
304	430	107865
305	71	107007
306	231	106972
307	187	106921
308	445	106433
309	223	106007
310	49	105729
311	76	104962
312	230	104904
313	344	103808
314	479	103794
315	119	103635
316	173	103634
317	450	103598
318	469	103490
319	51	103355
320	122	103138
321	292	103112
322	261	102965
323	468	102645
324	73	102497
325	134	102473
326	132	102297
327	62	102245
328	334	102222
329	44	101950
330	358	101899
331	511	101722
332	444	101580
333	257	101544
334	271	101361
335	236	101272
336	234	101029
337	406	100710
338	410	100691
339	253	100571
340	405	100516
341	96	100190
342	429	100184
343	407	99370
344	43	99220
345	400	98697
346	293	98434
347	312	98412
348	302	98081
349	139	98057
350	399	97816
351	243	97751
352	209	97548
353	325	97154
354	181	97083
355	146	96986
356	299	96418
357	451	96247
358	506	95647
359	53	95404
360	163	94884
361	117	94731
362	167	94220
363	305	94112
364	353	94055
365	108	93998
366	166	93816
367	331	93162
368	351	92907
369	147	92801
370	366	92679
371	19	92583
372	65	91761
373	452	91211
374	35	90916
375	52	90819
376	493	90463
377	515	90225
378	380	90144
379	17	89756
380	255	89671
381	289	89381
382	177	89310
383	86	89161
384	422	88843
385	362	88529
386	133	88312
387	376	88190
388	130	88159
389	519	87905
390	462	87512
391	42	87446
392	324	86501
393	241	86474
394	66	86450
395	525	86443
396	385	86270
397	11	85946
398	97	85785
399	415	85661
400	532	85581
401	262	85336
402	371	84218
403	56	83669
404	143	83179
405	433	83165
406	281	83013
407	291	82744
408	172	82297
409	276	82175
410	83	82004
411	121	81863
412	521	81249
413	529	81047
414	61	80722
415	92	80559
416	497	80046
417	309	79510
418	245	79386
419	343	78754
420	154	78421
421	288	77968
422	126	77914
423	402	77671
424	335	77273
425	55	76379
426	80	76308
427	169	76095
428	373	75485
429	453	75484
430	277	75250
431	114	73634
432	179	73191
433	332	72202
434	458	71398
435	495	70841
436	317	70671
437	517	70596
438	40	70437
439	28	70240
440	428	70142
441	247	69792
442	499	67599
443	260	66661
444	363	65752
445	382	65681
446	370	63519
447	268	63494
448	530	63433
449	58	63321
450	340	63237
451	251	62893
452	210	62308
453	74	61246
454	159	61127
455	34	60903
456	259	59702
457	455	59250
458	222	58262
459	523	56995
460	69	56965
461	165	56870
462	266	56347
463	459	55201
464	308	52753
465	218	51033
466	505	50741
467	336	49847
468	322	49545
469	10	48869
470	33	48807
471	99	48777
472	145	47501
473	8	46004
474	439	45985
475	397	41706
476	113	41326
477	287	38969
478	81	38928
479	149	36578
480	436	33924
481	279	28805
482	254	27567
483	374	20581
484	476	20527
485	24	19520
486	63	17345
487	389	6183
488	473	880
