171	501	392441
172	205	391476
173	180	388189
174	487	387808
175	351	387793
176	16	387564
177	86	386183
178	314	385776
179	430	385346
180	144	385067
181	116	384816
182	371	383859
183	467	383139
184	366	381449
185	386	381183
186	198	381000
187	257	379381
188	496	378320
189	72	374899
190	36	373321
191	248	370729
192	444	369886
193	212	369675
194	250	369272
195	9	367960
196	384	367013
197	146	365914
198	313	365415
199	195	365046
200	532	364865
201	518	362541
202	522	362392
203	378	361189
204	526	361180
205	509	360979
206	323	360765
207	395	359281
208	423	359026
209	174	358685
210	481	358161
211	7	357616
212	446	356879
213	408	355886
214	390	354399
215	422	354197
216	97	354030
217	310	352939
218	468	352666
219	187	352492
220	70	351691
221	283	351608
222	445	351585
223	488	351481
224	463	351059
225	209	350342
226	461	350193
227	515	350106
228	290	350088
229	111	350082
230	315	349958
231	337	349937
232	359	348998
233	317	348835
234	502	347763
235	303	345641
236	157	345434
237	85	344094
238	214	342583
239	299	342546
240	15	341941
241	472	341913
242	345	340625
243	182	339504
244	219	339141
245	227	339091
246	100	338905
247	426	338598
248	282	338404
249	37	337960
250	438	337860
251	409	337633
252	362	337421
253	240	337160
254	443	337003
255	289	336212
256	354	335944
257	377	335398
258	91	334516
259	450	334160
260	477	333027
261	132	332485
262	534	331682
263	184	331046
264	440	329710
265	207	329464
266	400	329020
267	71	328753
268	504	328517
269	484	328288
270	462	327592
271	176	326667
272	233	325141
273	514	324523
274	451	324024
275	92	323104
276	241	323045
277	425	321258
278	320	320287
279	114	319528
280	327	319359
281	45	318667
282	104	317620
283	171	315495
284	0	315005
285	236	313996
286	506	313799
287	26	313055
288	533	312917
289	148	312144
290	53	311454
291	519	311247
292	347	310888
293	232	310642
294	339	309677
295	88	309406
296	350	308973
297	130	307927
298	511	307531
299	452	306256
300	529	305903
301	368	305715
302	405	304813
303	155	304154
304	392	303740
305	302	303359
306	294	300349
307	458	299272
308	343	298993
309	406	296273
310	399	294996
311	335	293378
312	245	292034
313	325	291125
314	31	290876
315	419	290525
316	312	289959
317	447	288944
318	173	288097
319	223	286677
320	73	286534
321	396	285436
322	14	284748
323	316	284340
324	388	284123
325	402	283925
326	385	283757
327	230	283641
328	431	282750
329	383	281805
330	95	280255
331	2	279573
332	469	276599
333	134	275857
334	238	274926
335	23	274880
336	77	274416
337	143	274177
338	243	272686
339	286	271282
340	497	270830
341	261	270325
342	344	268422
343	235	268254
344	122	267857
345	435	267384
346	138	267183
347	305	266999
348	137	266209
349	147	265705
350	277	265346
351	271	264514
352	222	264185
353	62	263166
354	479	263019
355	191	262821
356	133	262379
357	167	260454
358	27	260277
359	363	259182
360	28	259149
361	210	259032
362	373	258777
363	126	258437
364	246	258428
365	32	257356
366	413	256308
367	83	256115
368	307	255973
369	65	255789
370	56	254573
371	166	253295
372	292	252617
373	410	252164
374	253	251586
375	525	251083
376	309	250965
377	87	248735
378	453	248580
379	177	247821
380	108	246060
381	169	245962
382	376	244548
383	281	244399
384	42	244186
385	433	241584
386	185	241360
387	35	241134
388	428	239991
389	127	239482
390	139	239174
391	117	238409
392	370	238254
393	495	237699
394	18	235195
395	332	234415
396	112	234379
397	493	232793
398	334	232637
399	234	232456
400	486	231960
401	353	231625
402	80	227758
403	455	227706
404	11	227541
405	429	226849
406	17	225260
407	268	224876
408	380	224663
409	471	223384
410	69	222918
411	121	221017
412	291	220745
413	258	215704
414	434	214852
415	168	214629
416	68	213118
417	336	212722
418	52	209378
419	262	209194
420	415	208604
421	407	208162
422	203	207547
423	288	206899
424	179	206731
425	276	205856
426	324	203863
427	76	203666
428	51	202605
429	265	200886
430	308	200680
431	81	198563
432	58	197955
433	349	197885
434	499	195119
435	255	194625
436	322	193581
437	361	191896
438	225	190723
439	19	187232
440	145	186883
441	159	184335
442	530	183744
443	149	182067
444	115	181123
445	61	179940
446	49	179563
447	517	179200
448	165	175706
449	43	173593
450	99	173175
451	260	171598
452	266	171281
453	33	170776
454	459	169913
455	96	166638
456	66	163233
457	181	162185
458	55	160327
459	331	159606
460	40	159505
461	218	158449
462	259	157916
463	10	151022
464	163	147997
465	34	144493
466	521	143894
467	505	143014
468	231	138106
469	251	135423
470	247	132285
471	254	131757
472	439	130209
473	436	128067
474	397	121266
475	382	120961
476	74	119587
477	340	106507
478	287	106498
479	523	104904
480	8	98515
481	113	88179
482	476	78364
483	24	71445
484	279	56476
485	374	52400
486	63	45261
487	389	24081
488	473	1490
